,ifsc_code,bank_id,bank_name,branch,addres,city,district,state
21985,CBIN0280527,7,CENTRAL BANK OF INDIA,BORIAVI,"BORIAVI, DIST-ANAND, GUJARAT-387310",BORIAVI,ANAND,GUJARAT
21986,CBIN0280528,7,CENTRAL BANK OF INDIA,DAVOL,"LALJI MANDIR, DAVOL VIA ANAND,DIST-ANAND,GUJARAT-388544",DAVOL,ANAND,GUJARAT
21987,CBIN0280529,7,CENTRAL BANK OF INDIA,LASUNDRA,"LASUNDRA VIA TALUKA KAPADWANJ, DIST-KHEDA(KAIRA), GUJARAT-387640",LASUNDRA,KHEDA,GUJARAT
21988,CBIN0280530,7,CENTRAL BANK OF INDIA,LIMBASI,"PATIDAR DHARAMSHALA, TALUKA MATAR, LIMBASI,DIST-NANDIAD,GUJARAT-387520",LIMBASI,KHEDA,GUJARAT
21989,CBIN0280531,7,CENTRAL BANK OF INDIA,MALATAJ,"AT& PO  MALATAJ, DIST-ANAND, GUJARAT-387220",MALATAJ,ANAND,GUJARAT
21990,CBIN0280532,7,CENTRAL BANK OF INDIA,MOGRI,MOGRI -388345,MOGRI,ANAND,GUJARAT
21991,CBIN0280533,7,CENTRAL BANK OF INDIA,NAVLI,"NAVLI, DIST-ANAND, GUJARAT-387355",NAVLI,ANAND,GUJARAT
21992,CBIN0280534,7,CENTRAL BANK OF INDIA,PIJ,"AT & POST PIJ, VIA NADIAD , DIST-KHEDA(KAIRA), GUJARAT-387230.",PIJ,KHEDA,GUJARAT
21993,CBIN0280535,7,CENTRAL BANK OF INDIA,SARSA,"AT & POST SARSA, VIA ANAND, DIST-ANAND, GUJARAT-388365",SARSA,ANAND,GUJARAT
21994,CBIN0280536,7,CENTRAL BANK OF INDIA,TARAPUR,"RANCHHODRAY SHOPPING CENTRE, NEAR JAKAT NAKA, NAVI CHOKDRAPUR, TARAPUR, KHAMBHAT,DIST-ANAND,GUJARAT-388180",TARAPUR,ANAND,GUJARAT
21995,CBIN0280537,7,CENTRAL BANK OF INDIA,THAMNA,"AT & POST THAMNA VIA UMRETH,DIST-ANAND,GUJARAT-388215",THAMMA,ANAND,GUJARAT
21996,CBIN0280538,7,CENTRAL BANK OF INDIA,VASO,"VASO VIA NADIAD, TALUKA - NADIAD, DIST-KHEDA (KAIRA), GUJARAT-387380",VASO,KHEDA,GUJARAT
21997,CBIN0280539,7,CENTRAL BANK OF INDIA,KHAMBHOLAJ,"OPP. GRAM PANCHYAT OFFICE, KHAMBHOLAJ VIA ANAND,DIST-ANAND,GUJARAT-387001",KHAMBHOLAJ,ANAND,GUJARAT
21998,CBIN0280540,7,CENTRAL BANK OF INDIA,AMBAWADI,"AMBAWADI, AHMEDABAD 380 006",AHMEDABAD,AHMADABAD,GUJARAT
21999,CBIN0280541,7,CENTRAL BANK OF INDIA,ASHRAM ROAD,"NEAR JAIN TEMPLE, USMANPURA CHAR RASTA, ASHRAM ROAD, AHMEDABAD 380 014",AHMEDABAD,AHMADABAD,GUJARAT
22000,CBIN0280542,7,CENTRAL BANK OF INDIA,SHAHPUR ROAD,"OPP. HALIMNI KHADKI, SHAHPUR ROAD, AHMEDABAD 380 001",AHMEDABAD,AHMADABAD,GUJARAT
22001,CBIN0280543,7,CENTRAL BANK OF INDIA,PALDI,"MAHALAXMI SOCIETY CORNER, PALDI, ELLISBRIDGE, AHMEDABAD 380 007",AHMEDABAD,AHMADABAD,GUJARAT
22002,CBIN0280544,7,CENTRAL BANK OF INDIA,GHEEKANTA RD.AHMEDABAD,"NEAR GHEEKANTA POST OFFICE, PANCHBHAI'S POLE, GHEEKANTA ROAD, AHMEDABAD,DIST-AHMEDABAD ,GUJARAT-380001.",AHMEDABAD,AHMADABAD,GUJARAT
22003,CBIN0280545,7,CENTRAL BANK OF INDIA,KANKARIA,"1A, DEVANG SOCIETY, BHAIRAVNATH ROAD,MANINAGAR, AHMEDABAD 380 008",AHMEDABAD,AHMADABAD,GUJARAT
22004,CBIN0280546,7,CENTRAL BANK OF INDIA,LALDARWAJA,"POST BOX NO.-100,  LAL DARWAJA, AHMEDABAD-380001",AHMEDABAD,AHMADABAD,GUJARAT
22005,CBIN0280547,7,CENTRAL BANK OF INDIA,GANDHI ROAD,"CENTRAL BANK OF INDIA, GANDHI ROAD, AHMEDABAD 380 001",AHMEDABAD,AHMADABAD,GUJARAT
22006,CBIN0281509,7,CENTRAL BANK OF INDIA,SEMAPUR,"P.O. SEMAPUR, DIST- KATIHAR, BIHAR-854115",SEMAPUR,KATIHAR,BIHAR
22007,CBIN0280548,7,CENTRAL BANK OF INDIA,NAVAWADAJ,"GUJARAT HOUSING BOARD BUILDING, NR. VIJAYNAGAR FLATS, BLOCK J 8/44, PATARAKAR COLON",AHMEDABAD,AHMADABAD,GUJARAT
22008,CBIN0280549,7,CENTRAL BANK OF INDIA,KHOKHRA,"NEAR NEW ANAJ BAZAR, KHOKHRA MEHMEDABAD, AHMEDABAD 380 008",AHMEDABAD,AHMADABAD,GUJARAT
22009,CBIN0280550,7,CENTRAL BANK OF INDIA,MASKATI MARKET,"MASKATI MARKET, REVDI BAZAR, P.O. RAILWAYPURA, AHMEDABAD 380 002",AHMEDABAD,AHMADABAD,GUJARAT
22010,CBIN0280551,7,CENTRAL BANK OF INDIA,RAIPUR CHAKALA,"SONI NI WADI, RAIPUR CHAKLA, AHMEDABAD 380 001",AHMEDABAD,AHMADABAD,GUJARAT
22011,CBIN0280552,7,CENTRAL BANK OF INDIA,RELIEF ROAD,"ORIENTAL BUILDING, RELIEF ROAD, AHMEDABAD 380 001",AHMEDABAD,AHMADABAD,GUJARAT
22012,CBIN0280553,7,CENTRAL BANK OF INDIA,MITHAKHALI,"OPP. P.W.D. QUARTERS, SARDAR PATEL NAGAR ROAD, ELLISBRIDGE, AHMEDABAD 380 006",AHMEDABAD,AHMADABAD,GUJARAT
22013,CBIN0280554,7,CENTRAL BANK OF INDIA,ST. XAVIER'S SCHOOL,"6, DARPAN SOCIETY, ST. XAVIER'S SCHOOL ROAD, NARANPURA ROAD, AHMEDABAD 380 001",AHMEDABAD,AHMADABAD,GUJARAT
22014,CBIN0280555,7,CENTRAL BANK OF INDIA,SAHIJPUR BOGHA,"NEAR POST & TELEGRAPH OFFICE, NARODA ROAD, AHMEDABAD 382 345",AHMEDABAD,AHMADABAD,GUJARAT
22015,CBIN0280556,7,CENTRAL BANK OF INDIA,RAKHIAL (DEGHAM),"P.O. RAKHIAL, STATION ROAD, RAKHIAL STATION, TALUKA - DEHGAMDIST-AHMEDABAD,GUJARAT-382315",RAKHIYAL,AHMADABAD,GUJARAT
22016,CBIN0280557,7,CENTRAL BANK OF INDIA,BHAVNAGAR,"HARRIS ROAD, DIST-BHAVNAGAR,GUJARAT-364001",BHAVNAGAR,BHAVNAGAR,GUJARAT
22017,CBIN0280558,7,CENTRAL BANK OF INDIA,DATHA,"MAIN BAZAAR, TALUKA TALAJA, , DIST-BHAVNAGAR, GUJARAT-364130",DATHA,BHAVNAGAR,GUJARAT
22018,CBIN0280559,7,CENTRAL BANK OF INDIA,THALIA,"TALUKA TALALA, DIST-BHAVNAGAR, GUJARAT-364145",THALIA,BHAVNAGAR,GUJARAT
22019,CBIN0280560,7,CENTRAL BANK OF INDIA,TRAPAJ,"TALUKA TALAJA, DIST-BHAVNAGAR, GUJARAT-364150",TRAPAJ,BHAVNAGAR,GUJARAT
22020,CBIN0280561,7,CENTRAL BANK OF INDIA,JUNAGADH,"MALIWADA ROAD, JUNAGADH,DIST-JUNAGADH,GUJARAT-362001",JUNAGADH,JUNAGADH,GUJARAT
22021,CBIN0280562,7,CENTRAL BANK OF INDIA,PORBANDAR,"JIVAN JYOT , MAHATMA GANDHI ROAD PORBANDAR",PORBANDAR,PORBANDAR,GUJARAT
22022,CBIN0280563,7,CENTRAL BANK OF INDIA,VERAVAL,"JAGNATH COMPLEX, NEAR LOHANA MAHAJAN WADI SAJJA BAZAR, VERAVAL, DIST-JUNAGADH, GUJARAT-362265",VERAVAL,JUNAGADH,GUJARAT
22023,CBIN0280564,7,CENTRAL BANK OF INDIA,PRABHAS PATAN (SOMNATH),"OPP SOMNATH TEMPLE, AT & P.O. PRABHAS PATAN, DIST-JUNAGADH, GUJARAT-362268",PATAN,PATAN,GUJARAT
22024,CBIN0280565,7,CENTRAL BANK OF INDIA,BIRLASAGAR  PORBANDAR,"SAUKEM COLONY, PORBANDAR,DIST-PORBANDAR,GUJARAT-360576",PORBANDAR,PORBANDAR,GUJARAT
22025,CBIN0280566,7,CENTRAL BANK OF INDIA,MADHAVPUR (GHED),"MAIN BAZAR, P.O. MADHAVPUR (GHED),DIST-PORBANDAR,GUJARAT-362230",MADHAVPUR(GHED),PORBANDAR,GUJARAT
22026,CBIN0280567,7,CENTRAL BANK OF INDIA,RANAVAV,MAIN BAZAR RANAVAV,RANAVAV,PORBANDAR,GUJARAT
22027,CBIN0280568,7,CENTRAL BANK OF INDIA,BHAKTINAGAR INST.AREA  RAJKOT,"GONDAL ROAD, DIST-RAJKOT,GUJARAT-360002",GONDAL,RAJKOT,GUJARAT
22028,CBIN0280569,7,CENTRAL BANK OF INDIA,BHUPENDRA ROAD RAJKOT,"SALIGRAM COMPLEX, 1ST FLOOR, BHUPENDRA ROAD, RAJKOT, DIST.-RAJKOT,GUJARAT-360001",RAJKOT,RAJKOT,GUJARAT
22029,CBIN0280570,7,CENTRAL BANK OF INDIA,JAGNATH PLOT,"DR.YAGNIK ROAD, RAJKOT-364001",RAJKOT,RAJKOT,GUJARAT
22030,CBIN0280571,7,CENTRAL BANK OF INDIA,RAJKOT M.O,"PARA BAZAR, M. G. ROAD,RAJKOT-360001(GUJRAT)",RAJKOT,RAJKOT,GUJARAT
22031,CBIN0280572,7,CENTRAL BANK OF INDIA,MORVI,"KAILASH PB NO 1,M.G. ROAD, MORVI-363641",MORVI,RAJKOT,GUJARAT
22032,CBIN0280573,7,CENTRAL BANK OF INDIA,DHORAJI,"P.B. NO. 3, STATION ROAD, DHORAJI ,DIST-RAJKOT,GUJARAT-360410",DHORAJI,RAJKOT,GUJARAT
22033,CBIN0280574,7,CENTRAL BANK OF INDIA,GONDAL,"BHARAT VILLA, STATION ROAD, JETPUR-360370",GONDAL,RAJKOT,GUJARAT
22034,CBIN0280575,7,CENTRAL BANK OF INDIA,JETPUR,"BHARAT VILLA, STATION ROAD, JETPUR-360370",JETPUR,RAJKOT,GUJARAT
22035,CBIN0280576,7,CENTRAL BANK OF INDIA,VIRNAGAR,"NEAR PANCHAYAT OFFICE, VIRNAGAR,DIST-RAJKOT,GUJARAT-360060",VIRNAGAR,RAJKOT,GUJARAT
22036,CBIN0280577,7,CENTRAL BANK OF INDIA,GANDHI CHOWK  JAMNAGAR,"P.B. NO. 520, ASHAPURA ROAD, GANDHI CHOWK,DIST-JAMNAGAR,GUJARAT-361001",JAMNAGAR,JAMNAGAR,GUJARAT
22037,CBIN0280578,7,CENTRAL BANK OF INDIA,GRAIN MARKET  JAMNAGAR,"POST BAG NO. 509, GRAIN MARKET, JAMNAGAR, DIST.-JAMNAGAR, GUJARAT-361001",JAMNAGAR,JAMNAGAR,GUJARAT
22038,CBIN0280579,7,CENTRAL BANK OF INDIA,SSI AREA JAMNAGAR,OUTSIDE KHAMBALIA GATE JAMNAGAR,JAMNAGAR,JAMNAGAR,GUJARAT
22039,CBIN0280580,7,CENTRAL BANK OF INDIA,JAMNAGAR MO,CENTRAL BANK BLDG MANDVI TOWER JAMNAGAR - 361001,JAMNAGAR,JAMNAGAR,GUJARAT
22040,CBIN0280581,7,CENTRAL BANK OF INDIA,JAM JODHPUR,"BHAGWAN BHAVAN, CENTRAL BANK ROAD, JAM JODHPUR, DIST-JAMNAGAR, GUJARAT-360530",JAMJODHPUR,JAMNAGAR,GUJARAT
22041,CBIN0280582,7,CENTRAL BANK OF INDIA,JAMKHAMBALIA,GANDHICHOWK JAMKHAMBALIA,KHAMBHALIA,JAMNAGAR,GUJARAT
22042,CBIN0280583,7,CENTRAL BANK OF INDIA,ALIABADA,"AT & PO: ALIABADA,DIST-JAMNAGAR,GUJARAT-361 001",ALIABADA,JAMNAGAR,GUJARAT
22043,CBIN0280584,7,CENTRAL BANK OF INDIA,KHAREDI,"P.O. KHAREDI, KHAREDI,DIST-JAMNAGAR,GUJARAT-360540",KHAREDI,JAMNAGAR,GUJARAT
22044,CBIN0280585,7,CENTRAL BANK OF INDIA,LATIPUR,"MAIN BAZAR, P.O. LALITPUR, LALITPUR,DIST-JAMNAGAR,GUJARAT-361220",LATIPUR,JAMNAGAR,GUJARAT
22045,CBIN0280586,7,CENTRAL BANK OF INDIA,VERAD,"P.O.VERAD VIA BALWA TAL: BHANVAD, DIST-JAMNAGAR, GUJARAT-360515",VERAD,JAMNAGAR,GUJARAT
22046,CBIN0280587,7,CENTRAL BANK OF INDIA,JHOJHUKALAN,"VPO JHOJHUKALAN PIN 123310, DIST- BHIWANI, HARYANA-123310",JHOJJU KALAN,BHIWANI,HARYANA
22047,CBIN0280588,7,CENTRAL BANK OF INDIA,SURENDRANAGAR,"JAYCHAND JASRAJ BUILDING,SURENDRANAGAR-363001",SURENDRANAGAR,SURENDRANAGAR,GUJARAT
22048,CBIN0280589,7,CENTRAL BANK OF INDIA,BHUJ,"HOSPITAL ROAD, BHUJ",BHUJ,KACHCHH,GUJARAT
22049,CBIN0280590,7,CENTRAL BANK OF INDIA,GANDHIDHAM,"SAHJANAND BHAWAN, OPP: KANDLA PORT TRUST BLDG, GANDHIDHAM-370201, DIST: KUTCH",GANDHIDHAM,KACHCHH,GUJARAT
22050,CBIN0280591,7,CENTRAL BANK OF INDIA,ANJAR,"GANGA BAZAR, ANJAR",ANJAR,KACHCHH,GUJARAT
22051,CBIN0280592,7,CENTRAL BANK OF INDIA,MADHAPAR (KUTCH),"P.O. MAADHAPAR, DIST-KUTCH, GUJARAT-370020",MADHAPAR,KACHCHH,GUJARAT
22052,CBIN0280593,7,CENTRAL BANK OF INDIA,ABDUL REHMAN ST.,"142, ABDUL REHMAN STREET, MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22053,CBIN0280594,7,CENTRAL BANK OF INDIA,GHATKOPAR,"GANDHI CHHAYA, OPP. SARVODAYA HOSPITAL, L.B.S. MARG,GHATKOPAR 400086",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22054,CBIN0280595,7,CENTRAL BANK OF INDIA,ANDHERI,"SHIV CHHAYA CHS LTD.,  ANDHERI (E), MUMBAI - 400 069",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22055,CBIN0280597,7,CENTRAL BANK OF INDIA,BALLARD ESTATE,BALLARD ESTATE  MARSHALL BLDG.  BALLARD RDMUMBAI-1,MUMBAI,GREATER BOMBAY,MAHARASHTRA
22056,CBIN0280598,7,CENTRAL BANK OF INDIA,BANDRA,"SHREE SAI ASHISH APARTMENT, PLOT NO.368, S.V.ROAD, BANDRA (W), MUMBAI 400 050",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22057,CBIN0280599,7,CENTRAL BANK OF INDIA,BHULESHWAR,"25/31, DR. ATMARAM MERCHANT ROAD, BHULESHWAR",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22058,CBIN0280600,7,CENTRAL BANK OF INDIA,DADAR,"SHARDASHRAM, 448(1), BHAVANI SHANKAR ROAD, DADAR(W), MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22059,CBIN0280601,7,CENTRAL BANK OF INDIA,MUMBAI CENTRAL,"47, DR. A.L. NAIR ROAD, OPP. NAIR HOSPITAL, MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22060,CBIN0280602,7,CENTRAL BANK OF INDIA,BORIVILI,"GANESH BHAVA, PAI NAGAR,  BORIVILI (WEST), MUMBAI - 400 092",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22061,CBIN0280603,7,CENTRAL BANK OF INDIA,DELISLE ROAD,"101,CREATIVE INDUSTRIAL ESTATE;N.M JOSHI MARG;CHINCHPOKLI; MUMBAI - 400 011",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22062,CBIN0280604,7,CENTRAL BANK OF INDIA,CHURCHGATE,"ICICI BUILIDNG, 163, BACKBAY RECLAMATION, CHURCHGATE, MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22063,CBIN0280606,7,CENTRAL BANK OF INDIA,BORIBUNDER,"D N ROAD, FORT MUMBIAI 400001",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22064,CBIN0280607,7,CENTRAL BANK OF INDIA,GOWALIA TANK ROAD,"WARDEN COURT, 79-81, AUGUST KRANTI MARG, MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22065,CBIN0280608,7,CENTRAL BANK OF INDIA,GOKHALE ROAD,"192/193, GOKHALE ROAD (N), OPP. KITTE BHANDARI HALL, DADAR, -400028",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22066,CBIN0280609,7,CENTRAL BANK OF INDIA,GRANT RD,", GRANT ROAD, MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22067,CBIN0280610,7,CENTRAL BANK OF INDIA,KALBADEVI ROAD,"116,KESHAV BAUG,1ST FLOOR,SHAMALDAS GANDHI MARG, MUMBAI - 400 002",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22068,CBIN0280611,7,CENTRAL BANK OF INDIA,COTTON EXCHANGE,"RAJA BAHADUR GOVERDHANLAL B BUILDING,211-213 KALBADEVI ROAD MUMBAI-400002",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22069,CBIN0280612,7,CENTRAL BANK OF INDIA,KANDIVILI,"SAHYOG 192-A, S. VIVEKANAND ROAD, KANDIVLI (W), MUMBAI MUMBAI MAHARASHTRA 400067",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22070,CBIN0280614,7,CENTRAL BANK OF INDIA,KHAR,"11, TRIPTI, 3RD ROAD, KHAR (WEST)- 400052",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22071,CBIN0280615,7,CENTRAL BANK OF INDIA,KHODADAD CIRCLE,"JAME-JAMSHED CHARITY BUILDING, KHODADAD CIRCLE, DADAR EAST, MUMBAI 400014",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22072,CBIN0280616,7,CENTRAL BANK OF INDIA,LOWER PAREL,"SHREE NIWAS COTTON MILLS COMPOUND, TULSI PIPE ROAD, LOWER PAREL, MUMBA MUMBAI MAHARASHTRA",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22073,CBIN0280617,7,CENTRAL BANK OF INDIA,MAHIM,"55-B, LADY JAMSHEDJI ROAD,MAHIM-400016",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22074,CBIN0280618,7,CENTRAL BANK OF INDIA,MALAD,"VISHNU BHAVAN, ANAND ROAD, OPP. MALAD RAILWAY STATION, MALAD (WEST)-400064",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22075,CBIN0280619,7,CENTRAL BANK OF INDIA,MANDVI.,"129, MANDVI, MASJID BUNDER ROAD, MUMBAI - 03",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22076,CBIN0280620,7,CENTRAL BANK OF INDIA,MAZGAON,"PLOT NO. 4, ST. MARY'S ROAD, MAZGAON, MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22077,CBIN0280621,7,CENTRAL BANK OF INDIA,MUMBAI MAIN OFFICE,"MUMBAI MAIN OFFICE M G ROAD, FORT,MUMBAI 400023",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22078,CBIN0280622,7,CENTRAL BANK OF INDIA,MARINE LINES,"HARACHANDRAI HOUSE, 81, M. KARVE ROAD, MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22079,CBIN0280623,7,CENTRAL BANK OF INDIA,CHEMBUR,"MOHAN VILLA, NEAR RAILWAY STATION, CHEMBUR,400071",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22080,CBIN0280624,7,CENTRAL BANK OF INDIA,CRAWFORD MARKET,"289/291, NAGDEVI STREET,MUMBAI,PIN 400003",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22081,CBIN0280625,7,CENTRAL BANK OF INDIA,OPERA HOUSE,"64, JAGANNATH SHANKER SETH ROAD, OPERA HOUSE, MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22082,CBIN0280626,7,CENTRAL BANK OF INDIA,PEDDER RD,"PURNIMA APARTMENTS, 23, PEDDER ROAD, MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22083,CBIN0280628,7,CENTRAL BANK OF INDIA,PRABHADEVI,"422-BHAVNA VEER SAVARKAR MARG, PRABHADEVI, MUMBAI - 400 025",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22084,CBIN0280630,7,CENTRAL BANK OF INDIA,SHARE BAZAR,"16/17, DALAL STREET, WADIA BUILDING, MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22085,CBIN0280631,7,CENTRAL BANK OF INDIA,S.V.P ROAD,"381, SARDAR VALLABHBHAI PATEL ROAD, MUMBAI",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22086,CBIN0280632,7,CENTRAL BANK OF INDIA,BYCULLA,"JERBAI BAUG BLDG,NEAR GALORIA CHURCH,DR BABA SAHEB ROAD BYCULLA (E),MUMBAI 400027",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22087,CBIN0280633,7,CENTRAL BANK OF INDIA,VILE PARLE,"VILE PARLE PRATHANA SAMAJ CHS, PS ROAD, VILE PARLE (E), MUMBAI - 400 057",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22088,CBIN0280634,7,CENTRAL BANK OF INDIA,WADALA,"CHADHA MANSION, STATION ROAD, WADALA-400031",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22089,CBIN0280635,7,CENTRAL BANK OF INDIA,WORLI,"SHRI CHANDRABABA MANDIR, TRUST BUILDING, DR. ANNIE BESANT ROAD, WORLI-400018",MUMBAI,GREATER BOMBAY,MAHARASHTRA
22090,CBIN0280636,7,CENTRAL BANK OF INDIA,MODELLAGRAM,"MODELLAGRAM SHAKHA, OPP-WAGLE ESTATE, L. B. S. MARG, THANE- 400 604",THANE,THANE,MAHARASHTRA
